query_index,query_name,rank,database_index,database_name,distance,is_positive,query_y_m,query_x_m,database_y_m,database_x_m
3,@768.000@2304.000@synthetic_geotiff@000003.png,3,10,@1024@2048@grid0@z17,0.23779693245887756,True,937.5,2812.5,1250.0,2500.0
3,@768.000@2304.000@synthetic_geotiff@000003.png,4,53,@768@2816@grid1@z17,0.27109402418136597,False,937.5,2812.5,937.5,3437.5
3,@768.000@2304.000@synthetic_geotiff@000003.png,5,3,@512@2048@grid0@z17,0.2731335461139679,True,937.5,2812.5,625.0,2500.0
4,@768.000@2816.000@synthetic_geotiff@000004.png,1,53,@768@2816@grid1@z17,0.25271767377853394,True,937.5,3437.5,937.5,3437.5
4,@768.000@2816.000@synthetic_geotiff@000004.png,2,58,@1280@1792@grid1@z17,0.2994513213634491,False,937.5,3437.5,1562.5,2187.5
4,@768.000@2816.000@synthetic_geotiff@000004.png,3,4,@512@2560@grid0@z17,0.3105089068412781,True,937.5,3437.5,625.0,3125.0
4,@768.000@2816.000@synthetic_geotiff@000004.png,4,5,@512@3072@grid0@z17,0.32591384649276733,True,937.5,3437.5,625.0,3750.0
4,@768.000@2816.000@synthetic_geotiff@000004.png,5,10,@1024@2048@grid0@z17,0.33052200078964233,False,937.5,3437.5,1250.0,2500.0
5,@768.000@3328.000@synthetic_geotiff@000005.png,1,54,@768@3328@grid1@z17,0.24973271787166595,True,937.5,4062.5,937.5,4062.5
5,@768.000@3328.000@synthetic_geotiff@000005.png,2,12,@1024@3072@grid0@z17,0.3515024781227112,True,937.5,4062.5,1250.0,3750.0
5,@768.000@3328.000@synthetic_geotiff@000005.png,3,24,@2048@2048@grid0@z17,0.37922602891921997,False,937.5,4062.5,2500.0,2500.0
5,@768.000@3328.000@synthetic_geotiff@000005.png,4,60,@1280@2816@grid1@z17,0.38829779624938965,False,937.5,4062.5,1562.5,3437.5
5,@768.000@3328.000@synthetic_geotiff@000005.png,5,6,@512@3584@grid0@z17,0.3905593752861023,True,937.5,4062.5,625.0,4375.0
6,@1280.000@768.000@synthetic_geotiff@000006.png,1,56,@1280@768@grid1@z17,0.274482399225235,True,1562.5,937.5,1562.5,937.5
6,@1280.000@768.000@synthetic_geotiff@000006.png,2,16,@1536@1536@grid0@z17,0.354549765586853,False,1562.5,937.5,1875.0,1875.0
6,@1280.000@768.000@synthetic_geotiff@000006.png,3,50,@768@1280@grid1@z17,0.3781474232673645,False,1562.5,937.5,937.5,1562.5
6,@1280.000@768.000@synthetic_geotiff@000006.png,4,58,@1280@1792@grid1@z17,0.3832094967365265,False,1562.5,937.5,1562.5,2187.5
6,@1280.000@768.000@synthetic_geotiff@000006.png,5,71,@2304@1280@grid1@z17,0.39576590061187744,False,1562.5,937.5,2812.5,1562.5
7,@1280.000@1280.000@synthetic_geotiff@000007.png,1,57,@1280@1280@grid1@z17,0.25140494108200073,True,1562.5,1562.5,1562.5,1562.5
7,@1280.000@1280.000@synthetic_geotiff@000007.png,2,50,@768@1280@grid1@z17,0.298115611076355,False,1562.5,1562.5,937.5,1562.5
7,@1280.000@1280.000@synthetic_geotiff@000007.png,3,8,@1024@1024@grid0@z17,0.331417441368103,True,1562.5,1562.5,1250.0,1250.0
7,@1280.000@1280.000@synthetic_geotiff@000007.png,4,16,@1536@1536@grid0@z17,0.3373994827270508,True,1562.5,1562.5,1875.0,1875.0
7,@1280.000@1280.000@synthetic_geotiff@000007.png,5,71,@2304@1280@grid1@z17,0.35552066564559937,False,1562.5,1562.5,2812.5,1562.5
8,@1280.000@1792.000@synthetic_geotiff@000008.png,1,58,@1280@1792@grid1@z17,0.26859796047210693,True,1562.5,2187.5,1562.5,2187.5
8,@1280.000@1792.000@synthetic_geotiff@000008.png,2,4,@512@2560@grid0@z17,0.3400549292564392,False,1562.5,2187.5,625.0,3125.0
8,@1280.000@1792.000@synthetic_geotiff@000008.png,3,53,@768@2816@grid1@z17,0.35672011971473694,False,1562.5,2187.5,937.5,3437.5
8,@1280.000@1792.000@synthetic_geotiff@000008.png,4,5,@512@3072@grid0@z17,0.3624550998210907,False,1562.5,2187.5,625.0,3750.0
8,@1280.000@1792.000@synthetic_geotiff@000008.png,5,16,@1536@1536@grid0@z17,0.363558292388916,True,1562.5,2187.5,1875.0,1875.0
9,@1280.000@2304.000@synthetic_geotiff@000009.png,1,59,@1280@2304@grid1@z17,0.29371023178100586,True,1562.5,2812.5,1562.5,2812.5
9,@1280.000@2304.000@synthetic_geotiff@000009.png,2,90,@3328@3840@grid1@z17,0.3711637258529663,False,1562.5,2812.5,4062.5,4687.5
9,@1280.000@2304.000@synthetic_geotiff@000009.png,3,40,@3072@3072@grid0@z17,0.37856024503707886,False,1562.5,2812.5,3750.0,3750.0
9,@1280.000@2304.000@synthetic_geotiff@000009.png,4,5,@512@3072@grid0@z17,0.37998151779174805,False,1562.5,2812.5,625.0,3750.0
9,@1280.000@2304.000@synthetic_geotiff@000009.png,5,51,@768@1792@grid1@z17,0.38514986634254456,False,1562.5,2812.5,937.5,2187.5
10,@1280.000@3328.000@synthetic_geotiff@000011.png,1,60,@1280@2816@grid1@z17,0.2988024652004242,False,1562.5,4062.5,1562.5,3437.5
10,@1280.000@3328.000@synthetic_geotiff@000011.png,2,61,@1280@3328@grid1@z17,0.32736003398895264,True,1562.5,4062.5,1562.5,4062.5
10,@1280.000@3328.000@synthetic_geotiff@000011.png,3,12,@1024@3072@grid0@z17,0.37033456563949585,True,1562.5,4062.5,1250.0,3750.0
10,@1280.000@3328.000@synthetic_geotiff@000011.png,4,55,@768@3840@grid1@z17,0.3708057701587677,False,1562.5,4062.5,937.5,4687.5
10,@1280.000@3328.000@synthetic_geotiff@000011.png,5,69,@1792@3840@grid1@z17,0.39734774827957153,False,1562.5,4062.5,2187.5,4687.5
11,@1792.000@768.000@synthetic_geotiff@000012.png,1,63,@1792@768@grid1@z17,0.3422696888446808,True,2187.5,937.5,2187.5,937.5
11,@1792.000@768.000@synthetic_geotiff@000012.png,2,57,@1280@1280@grid1@z17,0.37302398681640625,False,2187.5,937.5,1562.5,1562.5
11,@1792.000@768.000@synthetic_geotiff@000012.png,3,5,@512@3072@grid0@z17,0.3950103521347046,False,2187.5,937.5,625.0,3750.0
11,@1792.000@768.000@synthetic_geotiff@000012.png,4,8,@1024@1024@grid0@z17,0.3976038098335266,False,2187.5,937.5,1250.0,1250.0
11,@1792.000@768.000@synthetic_geotiff@000012.png,5,50,@768@1280@grid1@z17,0.4098241627216339,False,2187.5,937.5,937.5,1562.5
12,@1792.000@1280.000@synthetic_geotiff@000013.png,1,64,@1792@1280@grid1@z17,0.2311103641986847,True,2187.5,1562.5,2187.5,1562.5
12,@1792.000@1280.000@synthetic_geotiff@000013.png,2,16,@1536@1536@grid0@z17,0.2802542448043823,True,2187.5,1562.5,1875.0,1875.0
12,@1792.000@1280.000@synthetic_geotiff@000013.png,3,57,@1280@1280@grid1@z17,0.3048102855682373,False,2187.5,1562.5,1562.5,1562.5
12,@1792.000@1280.000@synthetic_geotiff@000013.png,4,15,@1536@1024@grid0@z17,0.310452938079834,True,2187.5,1562.5,1875.0,1250.0
12,@1792.000@1280.000@synthetic_geotiff@000013.png,5,71,@2304@1280@grid1@z17,0.3144797384738922,False,2187.5,1562.5,2812.5,1562.5
13,@1792.000@1792.000@synthetic_geotiff@000014.png,1,65,@1792@1792@grid1@z17,0.2712077498435974,True,2187.5,2187.5,2187.5,2187.5
13,@1792.000@1792.000@synthetic_geotiff@000014.png,2,58,@1280@1792@grid1@z17,0.3179236948490143,False,2187.5,2187.5,1562.5,2187.5
13,@1792.000@1792.000@synthetic_geotiff@000014.png,3,4,@512@2560@grid0@z17,0.3234725594520569,False,2187.5,2187.5,625.0,3125.0
13,@1792.000@1792.000@synthetic_geotiff@000014.png,4,2,@512@1536@grid0@z17,0.35152846574783325,False,2187.5,2187.5,625.0,1875.0
13,@1792.000@1792.000@synthetic_geotiff@000014.png,5,10,@1024@2048@grid0@z17,0.36008286476135254,False,2187.5,2187.5,1250.0,2500.0
14,@1792.000@2304.000@synthetic_geotiff@000015.png,1,66,@1792@2304@grid1@z17,0.2297791987657547,True,2187.5,2812.5,2187.5,2812.5
14,@1792.000@2304.000@synthetic_geotiff@000015.png,2,60,@1280@2816@grid1@z17,0.31250911951065063,False,2187.5,2812.5,1562.5,3437.5
14,@1792.000@2304.000@synthetic_geotiff@000015.png,3,12,@1024@3072@grid0@z17,0.322613000869751,False,2187.5,2812.5,1250.0,3750.0
14,@1792.000@2304.000@synthetic_geotiff@000015.png,4,24,@2048@2048@grid0@z17,0.35833603143692017,True,2187.5,2812.5,2500.0,2500.0
14,@1792.000@2304.000@synthetic_geotiff@000015.png,5,18,@1536@2560@grid0@z17,0.3784872889518738,True,2187.5,2812.5,1875.0,3125.0
15,@1792.000@2816.000@synthetic_geotiff@000016.png,1,25,@2048@2560@grid0@z17,0.21064116060733795,True,2187.5,3437.5,2500.0,3125.0
15,@1792.000@2816.000@synthetic_geotiff@000016.png,2,19,@1536@3072@grid0@z17,0.2208726406097412,True,2187.5,3437.5,1875.0,3750.0
15,@1792.000@2816.000@synthetic_geotiff@000016.png,3,67,@1792@2816@grid1@z17,0.22754234075546265,True,2187.5,3437.5,2187.5,3437.5
15,@1792.000@2816.000@synthetic_geotiff@000016.png,4,74,@2304@2816@grid1@z17,0.2350229173898697,False,2187.5,3437.5,2812.5,3437.5
15,@1792.000@2816.000@synthetic_geotiff@000016.png,5,60,@1280@2816@grid1@z17,0.29858285188674927,False,2187.5,3437.5,1562.5,3437.5
16,@1792.000@3328.000@synthetic_geotiff@000017.png,1,68,@1792@3328@grid1@z17,0.2512633204460144,True,2187.5,4062.5,2187.5,4062.5
16,@1792.000@3328.000@synthetic_geotiff@000017.png,2,60,@1280@2816@grid1@z17,0.29313522577285767,False,2187.5,4062.5,1562.5,3437.5
16,@1792.000@3328.000@synthetic_geotiff@000017.png,3,12,@1024@3072@grid0@z17,0.3361316919326782,False,2187.5,4062.5,1250.0,3750.0
16,@1792.000@3328.000@synthetic_geotiff@000017.png,4,27,@2048@3584@grid0@z17,0.3529203534126282,True,2187.5,4062.5,2500.0,4375.0
16,@1792.000@3328.000@synthetic_geotiff@000017.png,5,69,@1792@3840@grid1@z17,0.3610667884349823,False,2187.5,4062.5,2187.5,4687.5
17,@2304.000@768.000@synthetic_geotiff@000018.png,1,70,@2304@768@grid1@z17,0.33411192893981934,True,2812.5,937.5,2812.5,937.5
17,@2304.000@768.000@synthetic_geotiff@000018.png,2,22,@2048@1024@grid0@z17,0.40511202812194824,True,2812.5,937.5,2500.0,1250.0
17,@2304.000@768.000@synthetic_geotiff@000018.png,3,43,@3584@1024@grid0@z17,0.46161922812461853,False,2812.5,937.5,4375.0,1250.0
17,@2304.000@768.000@synthetic_geotiff@000018.png,4,29,@2560@1024@grid0@z17,0.4627855122089386,True,2812.5,937.5,3125.0,1250.0
17,@2304.000@768.000@synthetic_geotiff@000018.png,5,14,@1536@512@grid0@z17,0.4710950255393982,False,2812.5,937.5,1875.0,625.0
18,@2304.000@1280.000@synthetic_geotiff@000019.png,1,71,@2304@1280@grid1@z17,0.25227949023246765,True,2812.5,1562.5,2812.5,1562.5
18,@2304.000@1280.000@synthetic_geotiff@000019.png,2,29,@2560@1024@grid0@z17,0.32060596346855164,True,2812.5,1562.5,3125.0,1250.0
18,@2304.000@1280.000@synthetic_geotiff@000019.png,3,22,@2048@1024@grid0@z17,0.32822340726852417,True,2812.5,1562.5,2500.0,1250.0
18,@2304.000@1280.000@synthetic_geotiff@000019.png,4,57,@1280@1280@grid1@z17,0.3292105495929718,False,2812.5,1562.5,1562.5,1562.5
18,@2304.000@1280.000@synthetic_geotiff@000019.png,5,50,@768@1280@grid1@z17,0.35130780935287476,False,2812.5,1562.5,937.5,1562.5
19,@2304.000@2816.000@synthetic_geotiff@000022.png,1,74,@2304@2816@grid1@z17,0.24925744533538818,True,2812.5,3437.5,2812.5,3437.5
19,@2304.000@2816.000@synthetic_geotiff@000022.png,2,25,@2048@2560@grid0@z17,0.2708902657032013,True,2812.5,3437.5,2500.0,3125.0
19,@2304.000@2816.000@synthetic_geotiff@000022.png,3,19,@1536@3072@grid0@z17,0.2961859703063965,False,2812.5,3437.5,1875.0,3750.0
19,@2304.000@2816.000@synthetic_geotiff@000022.png,4,69,@1792@3840@grid1@z17,0.31981706619262695,False,2812.5,3437.5,2187.5,4687.5
19,@2304.000@2816.000@synthetic_geotiff@000022.png,5,60,@1280@2816@grid1@z17,0.32720035314559937,False,2812.5,3437.5,1562.5,3437.5
20,@2816.000@1792.000@synthetic_geotiff@000026.png,1,79,@2816@1792@grid1@z17,0.25088316202163696,True,3437.5,2187.5,3437.5,2187.5
20,@2816.000@1792.000@synthetic_geotiff@000026.png,2,87,@3328@2304@grid1@z17,0.25902122259140015,False,3437.5,2187.5,4062.5,2812.5
20,@2816.000@1792.000@synthetic_geotiff@000026.png,3,38,@3072@2048@grid0@z17,0.27411359548568726,True,3437.5,2187.5,3750.0,2500.0
20,@2816.000@1792.000@synthetic_geotiff@000026.png,4,88,@3328@2816@grid1@z17,0.33116647601127625,False,3437.5,2187.5,4062.5,3437.5
20,@2816.000@1792.000@synthetic_geotiff@000026.png,5,86,@3328@1792@grid1@z17,0.33422017097473145,False,3437.5,2187.5,4062.5,2187.5
21,@2816.000@2304.000@synthetic_geotiff@000027.png,1,80,@2816@2304@grid1@z17,0.266461580991745,True,3437.5,2812.5,3437.5,2812.5
21,@2816.000@2304.000@synthetic_geotiff@000027.png,2,39,@3072@2560@grid0@z17,0.4280310869216919,True,3437.5,2812.5,3750.0,3125.0
21,@2816.000@2304.000@synthetic_geotiff@000027.png,3,51,@768@1792@grid1@z17,0.43882298469543457,False,3437.5,2812.5,937.5,2187.5
21,@2816.000@2304.000@synthetic_geotiff@000027.png,4,85,@3328@1280@grid1@z17,0.45044684410095215,False,3437.5,2812.5,4062.5,1562.5
21,@2816.000@2304.000@synthetic_geotiff@000027.png,5,30,@2560@1536@grid0@z17,0.4546877443790436,False,3437.5,2812.5,3125.0,1875.0
22,@2816.000@2816.000@synthetic_geotiff@000028.png,1,81,@2816@2816@grid1@z17,0.22449636459350586,True,3437.5,3437.5,3437.5,3437.5
22,@2816.000@2816.000@synthetic_geotiff@000028.png,2,39,@3072@2560@grid0@z17,0.46055328845977783,True,3437.5,3437.5,3750.0,3125.0
22,@2816.000@2816.000@synthetic_geotiff@000028.png,3,40,@3072@3072@grid0@z17,0.4798891544342041,True,3437.5,3437.5,3750.0,3750.0
22,@2816.000@2816.000@synthetic_geotiff@000028.png,4,46,@3584@2560@grid0@z17,0.4897179901599884,False,3437.5,3437.5,4375.0,3125.0
22,@2816.000@2816.000@synthetic_geotiff@000028.png,5,82,@2816@3328@grid1@z17,0.49018019437789917,False,3437.5,3437.5,3437.5,4062.5
23,@2816.000@3328.000@synthetic_geotiff@000029.png,1,82,@2816@3328@grid1@z17,0.1409245878458023,True,3437.5,4062.5,3437.5,4062.5
23,@2816.000@3328.000@synthetic_geotiff@000029.png,2,81,@2816@2816@grid1@z17,0.36011964082717896,False,3437.5,4062.5,3437.5,3437.5
23,@2816.000@3328.000@synthetic_geotiff@000029.png,3,34,@2560@3584@grid0@z17,0.3878936171531677,True,3437.5,4062.5,3125.0,4375.0
23,@2816.000@3328.000@synthetic_geotiff@000029.png,4,76,@2304@3840@grid1@z17,0.4315188527107239,False,3437.5,4062.5,2812.5,4687.5
23,@2816.000@3328.000@synthetic_geotiff@000029.png,5,33,@2560@3072@grid0@z17,0.4332354664802551,True,3437.5,4062.5,3125.0,3750.0
24,@3328.000@768.000@synthetic_geotiff@000030.png,1,84,@3328@768@grid1@z17,0.2784649133682251,True,4062.5,937.5,4062.5,937.5
24,@3328.000@768.000@synthetic_geotiff@000030.png,2,36,@3072@1024@grid0@z17,0.33408254384994507,True,4062.5,937.5,3750.0,1250.0
24,@3328.000@768.000@synthetic_geotiff@000030.png,3,43,@3584@1024@grid0@z17,0.3728255331516266,True,4062.5,937.5,4375.0,1250.0
24,@3328.000@768.000@synthetic_geotiff@000030.png,4,85,@3328@1280@grid1@z17,0.3849722146987915,False,4062.5,937.5,4062.5,1562.5
24,@3328.000@768.000@synthetic_geotiff@000030.png,5,30,@2560@1536@grid0@z17,0.4078802466392517,False,4062.5,937.5,3125.0,1875.0
25,@3328.000@1280.000@synthetic_geotiff@000031.png,1,85,@3328@1280@grid1@z17,0.27131396532058716,True,4062.5,1562.5,4062.5,1562.5
25,@3328.000@1280.000@synthetic_geotiff@000031.png,2,71,@2304@1280@grid1@z17,0.38307833671569824,False,4062.5,1562.5,2812.5,1562.5
25,@3328.000@1280.000@synthetic_geotiff@000031.png,3,43,@3584@1024@grid0@z17,0.40043073892593384,True,4062.5,1562.5,4375.0,1250.0
25,@3328.000@1280.000@synthetic_geotiff@000031.png,4,80,@2816@2304@grid1@z17,0.40155714750289917,False,4062.5,1562.5,3437.5,2812.5
25,@3328.000@1280.000@synthetic_geotiff@000031.png,5,30,@2560@1536@grid0@z17,0.40644919872283936,False,4062.5,1562.5,3125.0,1875.0
26,@3328.000@1792.000@synthetic_geotiff@000032.png,1,38,@3072@2048@grid0@z17,0.3134152889251709,True,4062.5,2187.5,3750.0,2500.0
26,@3328.000@1792.000@synthetic_geotiff@000032.png,2,86,@3328@1792@grid1@z17,0.3257823586463928,True,4062.5,2187.5,4062.5,2187.5
26,@3328.000@1792.000@synthetic_geotiff@000032.png,3,87,@3328@2304@grid1@z17,0.32987046241760254,False,4062.5,2187.5,4062.5,2812.5
26,@3328.000@1792.000@synthetic_geotiff@000032.png,4,29,@2560@1024@grid0@z17,0.35294321179389954,False,4062.5,2187.5,3125.0,1250.0
26,@3328.000@1792.000@synthetic_geotiff@000032.png,5,37,@3072@1536@grid0@z17,0.36998024582862854,True,4062.5,2187.5,3750.0,1875.0
27,@3328.000@2304.000@synthetic_geotiff@000033.png,1,87,@3328@2304@grid1@z17,0.24644848704338074,True,4062.5,2812.5,4062.5,2812.5
27,@3328.000@2304.000@synthetic_geotiff@000033.png,2,38,@3072@2048@grid0@z17,0.29813098907470703,True,4062.5,2812.5,3750.0,2500.0
27,@3328.000@2304.000@synthetic_geotiff@000033.png,3,79,@2816@1792@grid1@z17,0.3427383303642273,False,4062.5,2812.5,3437.5,2187.5
27,@3328.000@2304.000@synthetic_geotiff@000033.png,4,86,@3328@1792@grid1@z17,0.35198360681533813,False,4062.5,2812.5,4062.5,2187.5
27,@3328.000@2304.000@synthetic_geotiff@000033.png,5,88,@3328@2816@grid1@z17,0.37761086225509644,False,4062.5,2812.5,4062.5,3437.5
28,@3328.000@3328.000@synthetic_geotiff@000035.png,1,89,@3328@3328@grid1@z17,0.24794194102287292,True,4062.5,4062.5,4062.5,4062.5
28,@3328.000@3328.000@synthetic_geotiff@000035.png,2,36,@3072@1024@grid0@z17,0.46463701128959656,False,4062.5,4062.5,3750.0,1250.0
28,@3328.000@3328.000@synthetic_geotiff@000035.png,3,28,@2560@512@grid0@z17,0.4743258059024811,False,4062.5,4062.5,3125.0,625.0
28,@3328.000@3328.000@synthetic_geotiff@000035.png,4,84,@3328@768@grid1@z17,0.47530877590179443,False,4062.5,4062.5,4062.5,937.5
28,@3328.000@3328.000@synthetic_geotiff@000035.png,5,30,@2560@1536@grid0@z17,0.47664549946784973,False,4062.5,4062.5,3125.0,1875.0
29,@2304.000@1792.000@synthetic_geotiff@000020.png,1,72,@2304@1792@grid1@z17,0.22898274660110474,True,2812.5,2187.5,2812.5,2187.5
29,@2304.000@1792.000@synthetic_geotiff@000020.png,2,30,@2560@1536@grid0@z17,0.3044847846031189,True,2812.5,2187.5,3125.0,1875.0
29,@2304.000@1792.000@synthetic_geotiff@000020.png,3,10,@1024@2048@grid0@z17,0.31928160786628723,False,2812.5,2187.5,1250.0,2500.0
29,@2304.000@1792.000@synthetic_geotiff@000020.png,4,58,@1280@1792@grid1@z17,0.33488112688064575,False,2812.5,2187.5,1562.5,2187.5
29,@2304.000@1792.000@synthetic_geotiff@000020.png,5,53,@768@2816@grid1@z17,0.33499327301979065,False,2812.5,2187.5,937.5,3437.5
30,@2304.000@2304.000@synthetic_geotiff@000021.png,1,73,@2304@2304@grid1@z17,0.29355788230895996,True,2812.5,2812.5,2812.5,2812.5
30,@2304.000@2304.000@synthetic_geotiff@000021.png,2,60,@1280@2816@grid1@z17,0.3414348363876343,False,2812.5,2812.5,1562.5,3437.5
30,@2304.000@2304.000@synthetic_geotiff@000021.png,3,69,@1792@3840@grid1@z17,0.3956155776977539,False,2812.5,2812.5,2187.5,4687.5
30,@2304.000@2304.000@synthetic_geotiff@000021.png,4,27,@2048@3584@grid0@z17,0.402678519487381,False,2812.5,2812.5,2500.0,4375.0
30,@2304.000@2304.000@synthetic_geotiff@000021.png,5,74,@2304@2816@grid1@z17,0.4248102307319641,False,2812.5,2812.5,2812.5,3437.5
31,@2816.000@768.000@synthetic_geotiff@000024.png,1,77,@2816@768@grid1@z17,0.28829485177993774,True,3437.5,937.5,3437.5,937.5
31,@2816.000@768.000@synthetic_geotiff@000024.png,2,43,@3584@1024@grid0@z17,0.3660174012184143,False,3437.5,937.5,4375.0,1250.0
31,@2816.000@768.000@synthetic_geotiff@000024.png,3,85,@3328@1280@grid1@z17,0.3709334135055542,False,3437.5,937.5,4062.5,1562.5
31,@2816.000@768.000@synthetic_geotiff@000024.png,4,35,@3072@512@grid0@z17,0.3865526020526886,True,3437.5,937.5,3750.0,625.0
31,@2816.000@768.000@synthetic_geotiff@000024.png,5,71,@2304@1280@grid1@z17,0.40364301204681396,False,3437.5,937.5,2812.5,1562.5
32,@2816.000@1280.000@synthetic_geotiff@000025.png,1,78,@2816@1280@grid1@z17,0.24390578269958496,True,3437.5,1562.5,3437.5,1562.5
32,@2816.000@1280.000@synthetic_geotiff@000025.png,2,30,@2560@1536@grid0@z17,0.35732412338256836,True,3437.5,1562.5,3125.0,1875.0
32,@2816.000@1280.000@synthetic_geotiff@000025.png,3,36,@3072@1024@grid0@z17,0.37883782386779785,True,3437.5,1562.5,3750.0,1250.0
32,@2816.000@1280.000@synthetic_geotiff@000025.png,4,39,@3072@2560@grid0@z17,0.4171113967895508,False,3437.5,1562.5,3750.0,3125.0
32,@2816.000@1280.000@synthetic_geotiff@000025.png,5,84,@3328@768@grid1@z17,0.43831494450569153,False,3437.5,1562.5,4062.5,937.5
33,@1280.000@2816.000@synthetic_geotiff@000010.png,1,60,@1280@2816@grid1@z17,0.21596302092075348,True,1562.5,3437.5,1562.5,3437.5
33,@1280.000@2816.000@synthetic_geotiff@000010.png,2,12,@1024@3072@grid0@z17,0.36169689893722534,True,1562.5,3437.5,1250.0,3750.0
33,@1280.000@2816.000@synthetic_geotiff@000010.png,3,55,@768@3840@grid1@z17,0.3700679540634155,False,1562.5,3437.5,937.5,4687.5
33,@1280.000@2816.000@synthetic_geotiff@000010.png,4,24,@2048@2048@grid0@z17,0.37937164306640625,False,1562.5,3437.5,2500.0,2500.0
33,@1280.000@2816.000@synthetic_geotiff@000010.png,5,10,@1024@2048@grid0@z17,0.4064953327178955,False,1562.5,3437.5,1250.0,2500.0
34,@2304.000@3328.000@synthetic_geotiff@000023.png,1,75,@2304@3328@grid1@z17,0.23198364675045013,True,2812.5,4062.5,2812.5,4062.5
34,@2304.000@3328.000@synthetic_geotiff@000023.png,2,60,@1280@2816@grid1@z17,0.31538423895835876,False,2812.5,4062.5,1562.5,3437.5
34,@2304.000@3328.000@synthetic_geotiff@000023.png,3,12,@1024@3072@grid0@z17,0.3166637122631073,False,2812.5,4062.5,1250.0,3750.0
34,@2304.000@3328.000@synthetic_geotiff@000023.png,4,27,@2048@3584@grid0@z17,0.33474868535995483,True,2812.5,4062.5,2500.0,4375.0
34,@2304.000@3328.000@synthetic_geotiff@000023.png,5,69,@1792@3840@grid1@z17,0.3458237051963806,False,2812.5,4062.5,2187.5,4687.5
35,@3328.000@2816.000@synthetic_geotiff@000034.png,1,88,@3328@2816@grid1@z17,0.2241438925266266,True,4062.5,3437.5,4062.5,3437.5
35,@3328.000@2816.000@synthetic_geotiff@000034.png,2,40,@3072@3072@grid0@z17,0.3233521282672882,True,4062.5,3437.5,3750.0,3750.0
35,@3328.000@2816.000@synthetic_geotiff@000034.png,3,39,@3072@2560@grid0@z17,0.33010536432266235,True,4062.5,3437.5,3750.0,3125.0
35,@3328.000@2816.000@synthetic_geotiff@000034.png,4,38,@3072@2048@grid0@z17,0.3680335283279419,False,4062.5,3437.5,3750.0,2500.0
35,@3328.000@2816.000@synthetic_geotiff@000034.png,5,90,@3328@3840@grid1@z17,0.37349963188171387,False,4062.5,3437.5,4062.5,4687.5
