query_index,query_name,rank,database_index,database_name,distance,is_positive,query_y_m,query_x_m,database_y_m,database_x_m
9,@768.000@5888.000@synthetic_geotiff@000010.png,1,9,@768.000@5888.000@synthetic_geotiff@000010.png,0.6138773560523987,True,468.75,3593.75,468.75,3593.75
9,@768.000@5888.000@synthetic_geotiff@000010.png,2,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.6294795274734497,False,468.75,3593.75,1718.75,2343.75
9,@768.000@5888.000@synthetic_geotiff@000010.png,3,24,@1280.000@6912.000@synthetic_geotiff@000026.png,0.7427285313606262,False,468.75,3593.75,781.25,4218.75
9,@768.000@5888.000@synthetic_geotiff@000010.png,4,35,@1792.000@6400.000@synthetic_geotiff@000039.png,0.7520810961723328,False,468.75,3593.75,1093.75,3906.25
9,@768.000@5888.000@synthetic_geotiff@000010.png,5,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.7644752264022827,False,468.75,3593.75,2343.75,4531.25
10,@768.000@6400.000@synthetic_geotiff@000011.png,1,10,@768.000@6400.000@synthetic_geotiff@000011.png,0.3464178442955017,True,468.75,3906.25,468.75,3906.25
10,@768.000@6400.000@synthetic_geotiff@000011.png,2,22,@1280.000@5888.000@synthetic_geotiff@000024.png,0.541892409324646,False,468.75,3906.25,781.25,3593.75
10,@768.000@6400.000@synthetic_geotiff@000011.png,3,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.6863538026809692,False,468.75,3906.25,1718.75,2343.75
10,@768.000@6400.000@synthetic_geotiff@000011.png,4,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.6886833906173706,False,468.75,3906.25,2031.25,2343.75
10,@768.000@6400.000@synthetic_geotiff@000011.png,5,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.7123621106147766,False,468.75,3906.25,2343.75,2343.75
11,@768.000@6912.000@synthetic_geotiff@000012.png,1,56,@2816.000@4864.000@synthetic_geotiff@000064.png,0.4051100015640259,False,468.75,4218.75,1718.75,2968.75
11,@768.000@6912.000@synthetic_geotiff@000012.png,2,11,@768.000@6912.000@synthetic_geotiff@000012.png,0.4476591944694519,True,468.75,4218.75,468.75,4218.75
11,@768.000@6912.000@synthetic_geotiff@000012.png,3,58,@2816.000@5888.000@synthetic_geotiff@000066.png,0.5145630836486816,False,468.75,4218.75,1718.75,3593.75
11,@768.000@6912.000@synthetic_geotiff@000012.png,4,45,@2304.000@5376.000@synthetic_geotiff@000051.png,0.5370249152183533,False,468.75,4218.75,1406.25,3281.25
11,@768.000@6912.000@synthetic_geotiff@000012.png,5,177,@1280.000@7424.000@synthetic_geotiff@000027.png,0.544825553894043,False,468.75,4218.75,781.25,4531.25
12,@768.000@7424.000@synthetic_geotiff@000013.png,1,12,@768.000@7424.000@synthetic_geotiff@000013.png,0.33641400933265686,True,468.75,4531.25,468.75,4531.25
12,@768.000@7424.000@synthetic_geotiff@000013.png,2,182,@3840.000@4864.000@synthetic_geotiff@000092.png,0.5010210275650024,False,468.75,4531.25,2343.75,2968.75
12,@768.000@7424.000@synthetic_geotiff@000013.png,3,45,@2304.000@5376.000@synthetic_geotiff@000051.png,0.5428776144981384,False,468.75,4531.25,1406.25,3281.25
12,@768.000@7424.000@synthetic_geotiff@000013.png,4,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.5750713348388672,False,468.75,4531.25,2343.75,2343.75
12,@768.000@7424.000@synthetic_geotiff@000013.png,5,60,@2816.000@6912.000@synthetic_geotiff@000068.png,0.5770779252052307,False,468.75,4531.25,1718.75,4218.75
13,@1280.000@768.000@synthetic_geotiff@000014.png,1,13,@1280.000@768.000@synthetic_geotiff@000014.png,0.4904596209526062,True,781.25,468.75,781.25,468.75
13,@1280.000@768.000@synthetic_geotiff@000014.png,2,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.598685085773468,False,781.25,468.75,1718.75,2343.75
13,@1280.000@768.000@synthetic_geotiff@000014.png,3,1,@768.000@1280.000@synthetic_geotiff@000001.png,0.6168451309204102,False,781.25,468.75,468.75,781.25
13,@1280.000@768.000@synthetic_geotiff@000014.png,4,14,@1280.000@1280.000@synthetic_geotiff@000015.png,0.6213797330856323,False,781.25,468.75,781.25,781.25
13,@1280.000@768.000@synthetic_geotiff@000014.png,5,4,@768.000@3328.000@synthetic_geotiff@000005.png,0.6331726908683777,False,781.25,468.75,468.75,2031.25
14,@1280.000@1280.000@synthetic_geotiff@000015.png,1,14,@1280.000@1280.000@synthetic_geotiff@000015.png,0.3550998568534851,True,781.25,781.25,781.25,781.25
14,@1280.000@1280.000@synthetic_geotiff@000015.png,2,1,@768.000@1280.000@synthetic_geotiff@000001.png,0.5543957352638245,False,781.25,781.25,468.75,781.25
14,@1280.000@1280.000@synthetic_geotiff@000015.png,3,13,@1280.000@768.000@synthetic_geotiff@000014.png,0.587041974067688,False,781.25,781.25,781.25,468.75
14,@1280.000@1280.000@synthetic_geotiff@000015.png,4,4,@768.000@3328.000@synthetic_geotiff@000005.png,0.5902950763702393,False,781.25,781.25,468.75,2031.25
14,@1280.000@1280.000@synthetic_geotiff@000015.png,5,35,@1792.000@6400.000@synthetic_geotiff@000039.png,0.6243127584457397,False,781.25,781.25,1093.75,3906.25
15,@1280.000@2304.000@synthetic_geotiff@000017.png,1,15,@1280.000@2304.000@synthetic_geotiff@000017.png,0.3646398186683655,True,781.25,1406.25,781.25,1406.25
15,@1280.000@2304.000@synthetic_geotiff@000017.png,2,17,@1280.000@3328.000@synthetic_geotiff@000019.png,0.45711883902549744,False,781.25,1406.25,781.25,2031.25
15,@1280.000@2304.000@synthetic_geotiff@000017.png,3,16,@1280.000@2816.000@synthetic_geotiff@000018.png,0.4717552661895752,False,781.25,1406.25,781.25,1718.75
15,@1280.000@2304.000@synthetic_geotiff@000017.png,4,158,@1280.000@1792.000@synthetic_geotiff@000016.png,0.47931113839149475,False,781.25,1406.25,781.25,1093.75
15,@1280.000@2304.000@synthetic_geotiff@000017.png,5,2,@768.000@1792.000@synthetic_geotiff@000002.png,0.593726634979248,False,781.25,1406.25,468.75,1093.75
16,@1280.000@2816.000@synthetic_geotiff@000018.png,1,16,@1280.000@2816.000@synthetic_geotiff@000018.png,0.4163702130317688,True,781.25,1718.75,781.25,1718.75
16,@1280.000@2816.000@synthetic_geotiff@000018.png,2,17,@1280.000@3328.000@synthetic_geotiff@000019.png,0.5399829745292664,False,781.25,1718.75,781.25,2031.25
16,@1280.000@2816.000@synthetic_geotiff@000018.png,3,158,@1280.000@1792.000@synthetic_geotiff@000016.png,0.5515030026435852,False,781.25,1718.75,781.25,1093.75
16,@1280.000@2816.000@synthetic_geotiff@000018.png,4,15,@1280.000@2304.000@synthetic_geotiff@000017.png,0.5643945336341858,False,781.25,1718.75,781.25,1406.25
16,@1280.000@2816.000@synthetic_geotiff@000018.png,5,25,@1792.000@768.000@synthetic_geotiff@000028.png,0.5679656863212585,False,781.25,1718.75,1093.75,468.75
17,@1280.000@3328.000@synthetic_geotiff@000019.png,1,17,@1280.000@3328.000@synthetic_geotiff@000019.png,0.357921302318573,True,781.25,2031.25,781.25,2031.25
17,@1280.000@3328.000@synthetic_geotiff@000019.png,2,3,@768.000@2304.000@synthetic_geotiff@000003.png,0.5424457788467407,False,781.25,2031.25,468.75,1406.25
17,@1280.000@3328.000@synthetic_geotiff@000019.png,3,4,@768.000@3328.000@synthetic_geotiff@000005.png,0.5459206104278564,False,781.25,2031.25,468.75,2031.25
17,@1280.000@3328.000@synthetic_geotiff@000019.png,4,2,@768.000@1792.000@synthetic_geotiff@000002.png,0.5600560903549194,False,781.25,2031.25,468.75,1093.75
17,@1280.000@3328.000@synthetic_geotiff@000019.png,5,158,@1280.000@1792.000@synthetic_geotiff@000016.png,0.5675612688064575,False,781.25,2031.25,781.25,1093.75
18,@1280.000@3840.000@synthetic_geotiff@000020.png,1,18,@1280.000@3840.000@synthetic_geotiff@000020.png,0.5395830869674683,True,781.25,2343.75,781.25,2343.75
18,@1280.000@3840.000@synthetic_geotiff@000020.png,2,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.5612697601318359,False,781.25,2343.75,2031.25,2343.75
18,@1280.000@3840.000@synthetic_geotiff@000020.png,3,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.5622233152389526,False,781.25,2343.75,1718.75,2343.75
18,@1280.000@3840.000@synthetic_geotiff@000020.png,4,42,@2304.000@3840.000@synthetic_geotiff@000048.png,0.5858396291732788,False,781.25,2343.75,1406.25,2343.75
18,@1280.000@3840.000@synthetic_geotiff@000020.png,5,130,@6400.000@3328.000@synthetic_geotiff@000159.png,0.6219619512557983,False,781.25,2343.75,3906.25,2031.25
19,@1280.000@4352.000@synthetic_geotiff@000021.png,1,64,@3328.000@1792.000@synthetic_geotiff@000072.png,0.5772144794464111,False,781.25,2656.25,2031.25,1093.75
19,@1280.000@4352.000@synthetic_geotiff@000021.png,2,144,@6912.000@6400.000@synthetic_geotiff@000179.png,0.5825781226158142,False,781.25,2656.25,4218.75,3906.25
19,@1280.000@4352.000@synthetic_geotiff@000021.png,3,101,@4864.000@6400.000@synthetic_geotiff@000123.png,0.5917096138000488,False,781.25,2656.25,2968.75,3906.25
19,@1280.000@4352.000@synthetic_geotiff@000021.png,4,90,@4352.000@7424.000@synthetic_geotiff@000111.png,0.5925208926200867,False,781.25,2656.25,2656.25,4531.25
19,@1280.000@4352.000@synthetic_geotiff@000021.png,5,75,@3840.000@2304.000@synthetic_geotiff@000087.png,0.594697117805481,False,781.25,2656.25,2343.75,1406.25
20,@1280.000@4864.000@synthetic_geotiff@000022.png,1,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.6944838166236877,False,781.25,2968.75,2343.75,4531.25
20,@1280.000@4864.000@synthetic_geotiff@000022.png,2,90,@4352.000@7424.000@synthetic_geotiff@000111.png,0.7002432346343994,False,781.25,2968.75,2656.25,4531.25
20,@1280.000@4864.000@synthetic_geotiff@000022.png,3,43,@2304.000@4352.000@synthetic_geotiff@000049.png,0.7095288038253784,False,781.25,2968.75,1406.25,2656.25
20,@1280.000@4864.000@synthetic_geotiff@000022.png,4,20,@1280.000@4864.000@synthetic_geotiff@000022.png,0.7123383283615112,True,781.25,2968.75,781.25,2968.75
20,@1280.000@4864.000@synthetic_geotiff@000022.png,5,89,@4352.000@6912.000@synthetic_geotiff@000110.png,0.715422511100769,False,781.25,2968.75,2656.25,4218.75
21,@1280.000@5376.000@synthetic_geotiff@000023.png,1,21,@1280.000@5376.000@synthetic_geotiff@000023.png,0.6136883497238159,True,781.25,3281.25,781.25,3281.25
21,@1280.000@5376.000@synthetic_geotiff@000023.png,2,9,@768.000@5888.000@synthetic_geotiff@000010.png,0.7406656742095947,False,781.25,3281.25,468.75,3593.75
21,@1280.000@5376.000@synthetic_geotiff@000023.png,3,35,@1792.000@6400.000@synthetic_geotiff@000039.png,0.7425549030303955,False,781.25,3281.25,1093.75,3906.25
21,@1280.000@5376.000@synthetic_geotiff@000023.png,4,1,@768.000@1280.000@synthetic_geotiff@000001.png,0.7538650035858154,False,781.25,3281.25,468.75,781.25
21,@1280.000@5376.000@synthetic_geotiff@000023.png,5,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.7565708160400391,False,781.25,3281.25,2343.75,4531.25
22,@1280.000@5888.000@synthetic_geotiff@000024.png,1,22,@1280.000@5888.000@synthetic_geotiff@000024.png,0.4072704315185547,True,781.25,3593.75,781.25,3593.75
22,@1280.000@5888.000@synthetic_geotiff@000024.png,2,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.5497714877128601,False,781.25,3593.75,1718.75,2343.75
22,@1280.000@5888.000@synthetic_geotiff@000024.png,3,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.5611563920974731,False,781.25,3593.75,2031.25,2343.75
22,@1280.000@5888.000@synthetic_geotiff@000024.png,4,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.5944678783416748,False,781.25,3593.75,2343.75,2343.75
22,@1280.000@5888.000@synthetic_geotiff@000024.png,5,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.5980870723724365,False,781.25,3593.75,2343.75,2656.25
23,@1280.000@6400.000@synthetic_geotiff@000025.png,1,23,@1280.000@6400.000@synthetic_geotiff@000025.png,0.3520200550556183,True,781.25,3906.25,781.25,3906.25
23,@1280.000@6400.000@synthetic_geotiff@000025.png,2,56,@2816.000@4864.000@synthetic_geotiff@000064.png,0.386200487613678,False,781.25,3906.25,1718.75,2968.75
23,@1280.000@6400.000@synthetic_geotiff@000025.png,3,177,@1280.000@7424.000@synthetic_geotiff@000027.png,0.48092663288116455,False,781.25,3906.25,781.25,4531.25
23,@1280.000@6400.000@synthetic_geotiff@000025.png,4,179,@2304.000@5888.000@synthetic_geotiff@000052.png,0.5166664719581604,False,781.25,3906.25,1406.25,3593.75
23,@1280.000@6400.000@synthetic_geotiff@000025.png,5,11,@768.000@6912.000@synthetic_geotiff@000012.png,0.5318207740783691,False,781.25,3906.25,468.75,4218.75
24,@1280.000@6912.000@synthetic_geotiff@000026.png,1,24,@1280.000@6912.000@synthetic_geotiff@000026.png,0.2659565210342407,True,781.25,4218.75,781.25,4218.75
24,@1280.000@6912.000@synthetic_geotiff@000026.png,2,35,@1792.000@6400.000@synthetic_geotiff@000039.png,0.5585939884185791,False,781.25,4218.75,1093.75,3906.25
24,@1280.000@6912.000@synthetic_geotiff@000026.png,3,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.5785541534423828,False,781.25,4218.75,2343.75,2656.25
24,@1280.000@6912.000@synthetic_geotiff@000026.png,4,47,@2304.000@6912.000@synthetic_geotiff@000054.png,0.5915160775184631,False,781.25,4218.75,1406.25,4218.75
24,@1280.000@6912.000@synthetic_geotiff@000026.png,5,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.6283645033836365,False,781.25,4218.75,2343.75,4531.25
25,@1792.000@768.000@synthetic_geotiff@000028.png,1,25,@1792.000@768.000@synthetic_geotiff@000028.png,0.48758262395858765,True,1093.75,468.75,1093.75,468.75
25,@1792.000@768.000@synthetic_geotiff@000028.png,2,26,@1792.000@1280.000@synthetic_geotiff@000029.png,0.5701590180397034,False,1093.75,468.75,1093.75,781.25
25,@1792.000@768.000@synthetic_geotiff@000028.png,3,95,@4864.000@2816.000@synthetic_geotiff@000116.png,0.5993635654449463,False,1093.75,468.75,2968.75,1718.75
25,@1792.000@768.000@synthetic_geotiff@000028.png,4,158,@1280.000@1792.000@synthetic_geotiff@000016.png,0.6741132736206055,False,1093.75,468.75,781.25,1093.75
25,@1792.000@768.000@synthetic_geotiff@000028.png,5,166,@4352.000@2816.000@synthetic_geotiff@000102.png,0.6939510107040405,False,1093.75,468.75,2656.25,1718.75
26,@1792.000@1280.000@synthetic_geotiff@000029.png,1,26,@1792.000@1280.000@synthetic_geotiff@000029.png,0.5305557250976562,True,1093.75,781.25,1093.75,781.25
26,@1792.000@1280.000@synthetic_geotiff@000029.png,2,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.6209943294525146,False,1093.75,781.25,4218.75,1718.75
26,@1792.000@1280.000@synthetic_geotiff@000029.png,3,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.6531967520713806,False,1093.75,781.25,4531.25,2031.25
26,@1792.000@1280.000@synthetic_geotiff@000029.png,4,166,@4352.000@2816.000@synthetic_geotiff@000102.png,0.6627947092056274,False,1093.75,781.25,2656.25,1718.75
26,@1792.000@1280.000@synthetic_geotiff@000029.png,5,108,@5376.000@3328.000@synthetic_geotiff@000131.png,0.7010906934738159,False,1093.75,781.25,3281.25,2031.25
27,@1792.000@2304.000@synthetic_geotiff@000031.png,1,27,@1792.000@2304.000@synthetic_geotiff@000031.png,0.4056447148323059,True,1093.75,1406.25,1093.75,1406.25
27,@1792.000@2304.000@synthetic_geotiff@000031.png,2,130,@6400.000@3328.000@synthetic_geotiff@000159.png,0.45839735865592957,False,1093.75,1406.25,3906.25,2031.25
27,@1792.000@2304.000@synthetic_geotiff@000031.png,3,39,@2304.000@2304.000@synthetic_geotiff@000045.png,0.4832611083984375,False,1093.75,1406.25,1406.25,1406.25
27,@1792.000@2304.000@synthetic_geotiff@000031.png,4,173,@6912.000@1280.000@synthetic_geotiff@000169.png,0.48569607734680176,False,1093.75,1406.25,4218.75,781.25
27,@1792.000@2304.000@synthetic_geotiff@000031.png,5,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.4888467490673065,False,1093.75,1406.25,4218.75,1718.75
28,@1792.000@2816.000@synthetic_geotiff@000032.png,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.5568483471870422,False,1093.75,1718.75,4218.75,1718.75
28,@1792.000@2816.000@synthetic_geotiff@000032.png,2,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.5847292542457581,False,1093.75,1718.75,4531.25,2031.25
28,@1792.000@2816.000@synthetic_geotiff@000032.png,3,114,@5376.000@6912.000@synthetic_geotiff@000138.png,0.6350134611129761,False,1093.75,1718.75,3281.25,4218.75
28,@1792.000@2816.000@synthetic_geotiff@000032.png,4,166,@4352.000@2816.000@synthetic_geotiff@000102.png,0.6543258428573608,False,1093.75,1718.75,2656.25,1718.75
28,@1792.000@2816.000@synthetic_geotiff@000032.png,5,108,@5376.000@3328.000@synthetic_geotiff@000131.png,0.6589851975440979,False,1093.75,1718.75,3281.25,2031.25
29,@1792.000@3328.000@synthetic_geotiff@000033.png,1,29,@1792.000@3328.000@synthetic_geotiff@000033.png,0.4462974965572357,True,1093.75,2031.25,1093.75,2031.25
29,@1792.000@3328.000@synthetic_geotiff@000033.png,2,83,@4352.000@2304.000@synthetic_geotiff@000101.png,0.5568948984146118,False,1093.75,2031.25,2656.25,1406.25
29,@1792.000@3328.000@synthetic_geotiff@000033.png,3,41,@2304.000@3328.000@synthetic_geotiff@000047.png,0.6322507262229919,False,1093.75,2031.25,1406.25,2031.25
29,@1792.000@3328.000@synthetic_geotiff@000033.png,4,67,@3328.000@3328.000@synthetic_geotiff@000075.png,0.6525918841362,False,1093.75,2031.25,2031.25,2031.25
29,@1792.000@3328.000@synthetic_geotiff@000033.png,5,54,@2816.000@3328.000@synthetic_geotiff@000061.png,0.6532890200614929,False,1093.75,2031.25,1718.75,2031.25
30,@1792.000@3840.000@synthetic_geotiff@000034.png,1,116,@5888.000@768.000@synthetic_geotiff@000140.png,0.5732136964797974,False,1093.75,2343.75,3593.75,468.75
30,@1792.000@3840.000@synthetic_geotiff@000034.png,2,144,@6912.000@6400.000@synthetic_geotiff@000179.png,0.5968607664108276,False,1093.75,2343.75,4218.75,3906.25
30,@1792.000@3840.000@synthetic_geotiff@000034.png,3,64,@3328.000@1792.000@synthetic_geotiff@000072.png,0.6069366931915283,False,1093.75,2343.75,2031.25,1093.75
30,@1792.000@3840.000@synthetic_geotiff@000034.png,4,130,@6400.000@3328.000@synthetic_geotiff@000159.png,0.6105946898460388,False,1093.75,2343.75,3906.25,2031.25
30,@1792.000@3840.000@synthetic_geotiff@000034.png,5,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.621699333190918,False,1093.75,2343.75,1718.75,2343.75
31,@1792.000@4352.000@synthetic_geotiff@000035.png,1,89,@4352.000@6912.000@synthetic_geotiff@000110.png,0.5331191420555115,False,1093.75,2656.25,2656.25,4218.75
31,@1792.000@4352.000@synthetic_geotiff@000035.png,2,64,@3328.000@1792.000@synthetic_geotiff@000072.png,0.5774425864219666,False,1093.75,2656.25,2031.25,1093.75
31,@1792.000@4352.000@synthetic_geotiff@000035.png,3,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.5835645198822021,False,1093.75,2656.25,4531.25,2031.25
31,@1792.000@4352.000@synthetic_geotiff@000035.png,4,170,@5376.000@2304.000@synthetic_geotiff@000129.png,0.584247350692749,False,1093.75,2656.25,3281.25,1406.25
31,@1792.000@4352.000@synthetic_geotiff@000035.png,5,116,@5888.000@768.000@synthetic_geotiff@000140.png,0.5871162414550781,False,1093.75,2656.25,3593.75,468.75
