query_index,query_name,rank,database_index,database_name,distance,is_positive,query_y_m,query_x_m,database_y_m,database_x_m
10,@1000.000@21000.000@synthetic_query@z16@r00@c10.png,1,10,@1000.000@21000.000@grid0@z16@r00@c10.png,0.21473437547683716,True,1000.0,21000.0,1000.0,21000.0
10,@1000.000@21000.000@synthetic_query@z16@r00@c10.png,2,685,@6000.000@22000.000@grid1@z16@r02@c10.png,0.29301899671554565,False,1000.0,21000.0,6000.0,22000.0
10,@1000.000@21000.000@synthetic_query@z16@r00@c10.png,3,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.29877233505249023,False,1000.0,21000.0,5000.0,21000.0
10,@1000.000@21000.000@synthetic_query@z16@r00@c10.png,4,62,@5000.000@25000.000@grid0@z16@r02@c12.png,0.30824410915374756,False,1000.0,21000.0,5000.0,25000.0
10,@1000.000@21000.000@synthetic_query@z16@r00@c10.png,5,9,@1000.000@19000.000@grid0@z16@r00@c09.png,0.3113316297531128,False,1000.0,21000.0,1000.0,19000.0
11,@1000.000@23000.000@synthetic_query@z16@r00@c11.png,1,634,@2000.000@20000.000@grid1@z16@r00@c09.png,0.2208203822374344,False,1000.0,23000.0,2000.0,20000.0
11,@1000.000@23000.000@synthetic_query@z16@r00@c11.png,2,685,@6000.000@22000.000@grid1@z16@r02@c10.png,0.22394753992557526,False,1000.0,23000.0,6000.0,22000.0
11,@1000.000@23000.000@synthetic_query@z16@r00@c11.png,3,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.22442445158958435,False,1000.0,23000.0,5000.0,21000.0
11,@1000.000@23000.000@synthetic_query@z16@r00@c11.png,4,11,@1000.000@23000.000@grid0@z16@r00@c11.png,0.23701687157154083,True,1000.0,23000.0,1000.0,23000.0
11,@1000.000@23000.000@synthetic_query@z16@r00@c11.png,5,711,@8000.000@24000.000@grid1@z16@r03@c11.png,0.23808690905570984,False,1000.0,23000.0,8000.0,24000.0
12,@1000.000@25000.000@synthetic_query@z16@r00@c12.png,1,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.21776437759399414,False,1000.0,25000.0,5000.0,21000.0
12,@1000.000@25000.000@synthetic_query@z16@r00@c12.png,2,12,@1000.000@25000.000@grid0@z16@r00@c12.png,0.24909348785877228,True,1000.0,25000.0,1000.0,25000.0
12,@1000.000@25000.000@synthetic_query@z16@r00@c12.png,3,10,@1000.000@21000.000@grid0@z16@r00@c10.png,0.26199159026145935,False,1000.0,25000.0,1000.0,21000.0
12,@1000.000@25000.000@synthetic_query@z16@r00@c12.png,4,6,@1000.000@13000.000@grid0@z16@r00@c06.png,0.26843684911727905,False,1000.0,25000.0,1000.0,13000.0
12,@1000.000@25000.000@synthetic_query@z16@r00@c12.png,5,685,@6000.000@22000.000@grid1@z16@r02@c10.png,0.2713995575904846,False,1000.0,25000.0,6000.0,22000.0
13,@1000.000@27000.000@synthetic_query@z16@r00@c13.png,1,13,@1000.000@27000.000@grid0@z16@r00@c13.png,0.18796594440937042,True,1000.0,27000.0,1000.0,27000.0
13,@1000.000@27000.000@synthetic_query@z16@r00@c13.png,2,687,@6000.000@26000.000@grid1@z16@r02@c12.png,0.21044662594795227,False,1000.0,27000.0,6000.0,26000.0
13,@1000.000@27000.000@synthetic_query@z16@r00@c13.png,3,662,@4000.000@26000.000@grid1@z16@r01@c12.png,0.2534564733505249,False,1000.0,27000.0,4000.0,26000.0
13,@1000.000@27000.000@synthetic_query@z16@r00@c13.png,4,684,@6000.000@20000.000@grid1@z16@r02@c09.png,0.2603357434272766,False,1000.0,27000.0,6000.0,20000.0
13,@1000.000@27000.000@synthetic_query@z16@r00@c13.png,5,37,@3000.000@25000.000@grid0@z16@r01@c12.png,0.26081639528274536,False,1000.0,27000.0,3000.0,25000.0
14,@1000.000@29000.000@synthetic_query@z16@r00@c14.png,1,11,@1000.000@23000.000@grid0@z16@r00@c11.png,0.1960681974887848,False,1000.0,29000.0,1000.0,23000.0
14,@1000.000@29000.000@synthetic_query@z16@r00@c14.png,2,59,@5000.000@19000.000@grid0@z16@r02@c09.png,0.20256569981575012,False,1000.0,29000.0,5000.0,19000.0
14,@1000.000@29000.000@synthetic_query@z16@r00@c14.png,3,35,@3000.000@21000.000@grid0@z16@r01@c10.png,0.21086958050727844,False,1000.0,29000.0,3000.0,21000.0
14,@1000.000@29000.000@synthetic_query@z16@r00@c14.png,4,36,@3000.000@23000.000@grid0@z16@r01@c11.png,0.23791269958019257,False,1000.0,29000.0,3000.0,23000.0
14,@1000.000@29000.000@synthetic_query@z16@r00@c14.png,5,62,@5000.000@25000.000@grid0@z16@r02@c12.png,0.23800157010555267,False,1000.0,29000.0,5000.0,25000.0
15,@1000.000@31000.000@synthetic_query@z16@r00@c15.png,1,15,@1000.000@31000.000@grid0@z16@r00@c15.png,0.19691336154937744,True,1000.0,31000.0,1000.0,31000.0
15,@1000.000@31000.000@synthetic_query@z16@r00@c15.png,2,640,@2000.000@32000.000@grid1@z16@r00@c15.png,0.25368955731391907,True,1000.0,31000.0,2000.0,32000.0
15,@1000.000@31000.000@synthetic_query@z16@r00@c15.png,3,39,@3000.000@29000.000@grid0@z16@r01@c14.png,0.27586036920547485,False,1000.0,31000.0,3000.0,29000.0
15,@1000.000@31000.000@synthetic_query@z16@r00@c15.png,4,639,@2000.000@30000.000@grid1@z16@r00@c14.png,0.27732929587364197,True,1000.0,31000.0,2000.0,30000.0
15,@1000.000@31000.000@synthetic_query@z16@r00@c15.png,5,13,@1000.000@27000.000@grid0@z16@r00@c13.png,0.2853911221027374,False,1000.0,31000.0,1000.0,27000.0
16,@1000.000@33000.000@synthetic_query@z16@r00@c16.png,1,16,@1000.000@33000.000@grid0@z16@r00@c16.png,0.22550618648529053,True,1000.0,33000.0,1000.0,33000.0
16,@1000.000@33000.000@synthetic_query@z16@r00@c16.png,2,638,@2000.000@28000.000@grid1@z16@r00@c13.png,0.28095969557762146,False,1000.0,33000.0,2000.0,28000.0
16,@1000.000@33000.000@synthetic_query@z16@r00@c16.png,3,17,@1000.000@35000.000@grid0@z16@r00@c17.png,0.28372666239738464,False,1000.0,33000.0,1000.0,35000.0
16,@1000.000@33000.000@synthetic_query@z16@r00@c16.png,4,15,@1000.000@31000.000@grid0@z16@r00@c15.png,0.28534552454948425,False,1000.0,33000.0,1000.0,31000.0
16,@1000.000@33000.000@synthetic_query@z16@r00@c16.png,5,663,@4000.000@28000.000@grid1@z16@r01@c13.png,0.2958717942237854,False,1000.0,33000.0,4000.0,28000.0
17,@1000.000@35000.000@synthetic_query@z16@r00@c17.png,1,668,@4000.000@38000.000@grid1@z16@r01@c18.png,0.3260226249694824,False,1000.0,35000.0,4000.0,38000.0
17,@1000.000@35000.000@synthetic_query@z16@r00@c17.png,2,17,@1000.000@35000.000@grid0@z16@r00@c17.png,0.337910920381546,True,1000.0,35000.0,1000.0,35000.0
17,@1000.000@35000.000@synthetic_query@z16@r00@c17.png,3,643,@2000.000@38000.000@grid1@z16@r00@c18.png,0.37607187032699585,False,1000.0,35000.0,2000.0,38000.0
17,@1000.000@35000.000@synthetic_query@z16@r00@c17.png,4,15,@1000.000@31000.000@grid0@z16@r00@c15.png,0.3882104158401489,False,1000.0,35000.0,1000.0,31000.0
17,@1000.000@35000.000@synthetic_query@z16@r00@c17.png,5,684,@6000.000@20000.000@grid1@z16@r02@c09.png,0.3914754092693329,False,1000.0,35000.0,6000.0,20000.0
18,@1000.000@37000.000@synthetic_query@z16@r00@c18.png,1,18,@1000.000@37000.000@grid0@z16@r00@c18.png,0.20131844282150269,True,1000.0,37000.0,1000.0,37000.0
18,@1000.000@37000.000@synthetic_query@z16@r00@c18.png,2,39,@3000.000@29000.000@grid0@z16@r01@c14.png,0.24036957323551178,False,1000.0,37000.0,3000.0,29000.0
18,@1000.000@37000.000@synthetic_query@z16@r00@c18.png,3,15,@1000.000@31000.000@grid0@z16@r00@c15.png,0.25738525390625,False,1000.0,37000.0,1000.0,31000.0
18,@1000.000@37000.000@synthetic_query@z16@r00@c18.png,4,16,@1000.000@33000.000@grid0@z16@r00@c16.png,0.2644417881965637,False,1000.0,37000.0,1000.0,33000.0
18,@1000.000@37000.000@synthetic_query@z16@r00@c18.png,5,638,@2000.000@28000.000@grid1@z16@r00@c13.png,0.27407991886138916,False,1000.0,37000.0,2000.0,28000.0
19,@1000.000@39000.000@synthetic_query@z16@r00@c19.png,1,646,@2000.000@44000.000@grid1@z16@r00@c21.png,0.21418918669223785,False,1000.0,39000.0,2000.0,44000.0
19,@1000.000@39000.000@synthetic_query@z16@r00@c19.png,2,695,@6000.000@42000.000@grid1@z16@r02@c20.png,0.23082691431045532,False,1000.0,39000.0,6000.0,42000.0
19,@1000.000@39000.000@synthetic_query@z16@r00@c19.png,3,696,@6000.000@44000.000@grid1@z16@r02@c21.png,0.23192915320396423,False,1000.0,39000.0,6000.0,44000.0
19,@1000.000@39000.000@synthetic_query@z16@r00@c19.png,4,22,@1000.000@45000.000@grid0@z16@r00@c22.png,0.23530696332454681,False,1000.0,39000.0,1000.0,45000.0
19,@1000.000@39000.000@synthetic_query@z16@r00@c19.png,5,47,@3000.000@45000.000@grid0@z16@r01@c22.png,0.2523120641708374,False,1000.0,39000.0,3000.0,45000.0
20,@1000.000@41000.000@synthetic_query@z16@r00@c20.png,1,69,@5000.000@39000.000@grid0@z16@r02@c19.png,0.2218516319990158,False,1000.0,41000.0,5000.0,39000.0
20,@1000.000@41000.000@synthetic_query@z16@r00@c20.png,2,645,@2000.000@42000.000@grid1@z16@r00@c20.png,0.25670304894447327,True,1000.0,41000.0,2000.0,42000.0
20,@1000.000@41000.000@synthetic_query@z16@r00@c20.png,3,669,@4000.000@40000.000@grid1@z16@r01@c19.png,0.2664245665073395,False,1000.0,41000.0,4000.0,40000.0
20,@1000.000@41000.000@synthetic_query@z16@r00@c20.png,4,20,@1000.000@41000.000@grid0@z16@r00@c20.png,0.2767915725708008,True,1000.0,41000.0,1000.0,41000.0
20,@1000.000@41000.000@synthetic_query@z16@r00@c20.png,5,668,@4000.000@38000.000@grid1@z16@r01@c18.png,0.282835990190506,False,1000.0,41000.0,4000.0,38000.0
21,@1000.000@43000.000@synthetic_query@z16@r00@c21.png,1,644,@2000.000@40000.000@grid1@z16@r00@c19.png,0.3196977972984314,False,1000.0,43000.0,2000.0,40000.0
21,@1000.000@43000.000@synthetic_query@z16@r00@c21.png,2,694,@6000.000@40000.000@grid1@z16@r02@c19.png,0.3701125383377075,False,1000.0,43000.0,6000.0,40000.0
21,@1000.000@43000.000@synthetic_query@z16@r00@c21.png,3,795,@14000.000@42000.000@grid1@z16@r06@c20.png,0.39263513684272766,False,1000.0,43000.0,14000.0,42000.0
21,@1000.000@43000.000@synthetic_query@z16@r00@c21.png,4,20,@1000.000@41000.000@grid0@z16@r00@c20.png,0.39301422238349915,False,1000.0,43000.0,1000.0,41000.0
21,@1000.000@43000.000@synthetic_query@z16@r00@c21.png,5,46,@3000.000@43000.000@grid0@z16@r01@c21.png,0.3945770263671875,False,1000.0,43000.0,3000.0,43000.0
22,@1000.000@45000.000@synthetic_query@z16@r00@c22.png,1,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.2895090878009796,False,1000.0,45000.0,6000.0,18000.0
22,@1000.000@45000.000@synthetic_query@z16@r00@c22.png,2,22,@1000.000@45000.000@grid0@z16@r00@c22.png,0.32109183073043823,True,1000.0,45000.0,1000.0,45000.0
22,@1000.000@45000.000@synthetic_query@z16@r00@c22.png,3,736,@10000.000@24000.000@grid1@z16@r04@c11.png,0.3353424072265625,False,1000.0,45000.0,10000.0,24000.0
22,@1000.000@45000.000@synthetic_query@z16@r00@c22.png,4,658,@4000.000@18000.000@grid1@z16@r01@c08.png,0.3438297510147095,False,1000.0,45000.0,4000.0,18000.0
22,@1000.000@45000.000@synthetic_query@z16@r00@c22.png,5,110,@9000.000@21000.000@grid0@z16@r04@c10.png,0.3671930432319641,False,1000.0,45000.0,9000.0,21000.0
23,@1000.000@47000.000@synthetic_query@z16@r00@c23.png,1,22,@1000.000@45000.000@grid0@z16@r00@c22.png,0.1888761669397354,False,1000.0,47000.0,1000.0,45000.0
23,@1000.000@47000.000@synthetic_query@z16@r00@c23.png,2,23,@1000.000@47000.000@grid0@z16@r00@c23.png,0.209926038980484,True,1000.0,47000.0,1000.0,47000.0
23,@1000.000@47000.000@synthetic_query@z16@r00@c23.png,3,21,@1000.000@43000.000@grid0@z16@r00@c21.png,0.2176104336977005,False,1000.0,47000.0,1000.0,43000.0
23,@1000.000@47000.000@synthetic_query@z16@r00@c23.png,4,19,@1000.000@39000.000@grid0@z16@r00@c19.png,0.22189085185527802,False,1000.0,47000.0,1000.0,39000.0
23,@1000.000@47000.000@synthetic_query@z16@r00@c23.png,5,44,@3000.000@39000.000@grid0@z16@r01@c19.png,0.22275595366954803,False,1000.0,47000.0,3000.0,39000.0
24,@1000.000@49000.000@synthetic_query@z16@r00@c24.png,1,19,@1000.000@39000.000@grid0@z16@r00@c19.png,0.16363254189491272,False,1000.0,49000.0,1000.0,39000.0
24,@1000.000@49000.000@synthetic_query@z16@r00@c24.png,2,646,@2000.000@44000.000@grid1@z16@r00@c21.png,0.18970823287963867,False,1000.0,49000.0,2000.0,44000.0
24,@1000.000@49000.000@synthetic_query@z16@r00@c24.png,3,21,@1000.000@43000.000@grid0@z16@r00@c21.png,0.20606078207492828,False,1000.0,49000.0,1000.0,43000.0
24,@1000.000@49000.000@synthetic_query@z16@r00@c24.png,4,23,@1000.000@47000.000@grid0@z16@r00@c23.png,0.21093158423900604,False,1000.0,49000.0,1000.0,47000.0
24,@1000.000@49000.000@synthetic_query@z16@r00@c24.png,5,22,@1000.000@45000.000@grid0@z16@r00@c22.png,0.21891315281391144,False,1000.0,49000.0,1000.0,45000.0
25,@3000.000@1000.000@synthetic_query@z16@r01@c00.png,1,25,@3000.000@1000.000@grid0@z16@r01@c00.png,0.3480023741722107,True,3000.0,1000.0,3000.0,1000.0
25,@3000.000@1000.000@synthetic_query@z16@r01@c00.png,2,75,@7000.000@1000.000@grid0@z16@r03@c00.png,0.4289019703865051,False,3000.0,1000.0,7000.0,1000.0
25,@3000.000@1000.000@synthetic_query@z16@r01@c00.png,3,1,@1000.000@3000.000@grid0@z16@r00@c01.png,0.4884214997291565,False,3000.0,1000.0,1000.0,3000.0
25,@3000.000@1000.000@synthetic_query@z16@r01@c00.png,4,1126,@42000.000@4000.000@grid1@z16@r20@c01.png,0.5006866455078125,False,3000.0,1000.0,42000.0,4000.0
25,@3000.000@1000.000@synthetic_query@z16@r01@c00.png,5,50,@5000.000@1000.000@grid0@z16@r02@c00.png,0.508242130279541,False,3000.0,1000.0,5000.0,1000.0
26,@3000.000@3000.000@synthetic_query@z16@r01@c01.png,1,1,@1000.000@3000.000@grid0@z16@r00@c01.png,0.26968759298324585,False,3000.0,3000.0,1000.0,3000.0
26,@3000.000@3000.000@synthetic_query@z16@r01@c01.png,2,26,@3000.000@3000.000@grid0@z16@r01@c01.png,0.3731892704963684,True,3000.0,3000.0,3000.0,3000.0
26,@3000.000@3000.000@synthetic_query@z16@r01@c01.png,3,626,@2000.000@4000.000@grid1@z16@r00@c01.png,0.4219388961791992,True,3000.0,3000.0,2000.0,4000.0
26,@3000.000@3000.000@synthetic_query@z16@r01@c01.png,4,651,@4000.000@4000.000@grid1@z16@r01@c01.png,0.44936370849609375,True,3000.0,3000.0,4000.0,4000.0
26,@3000.000@3000.000@synthetic_query@z16@r01@c01.png,5,875,@22000.000@2000.000@grid1@z16@r10@c00.png,0.45434626936912537,False,3000.0,3000.0,22000.0,2000.0
27,@3000.000@5000.000@synthetic_query@z16@r01@c02.png,1,27,@3000.000@5000.000@grid0@z16@r01@c02.png,0.386019229888916,True,3000.0,5000.0,3000.0,5000.0
27,@3000.000@5000.000@synthetic_query@z16@r01@c02.png,2,627,@2000.000@6000.000@grid1@z16@r00@c02.png,0.40224552154541016,True,3000.0,5000.0,2000.0,6000.0
27,@3000.000@5000.000@synthetic_query@z16@r01@c02.png,3,28,@3000.000@7000.000@grid0@z16@r01@c03.png,0.5532723665237427,False,3000.0,5000.0,3000.0,7000.0
27,@3000.000@5000.000@synthetic_query@z16@r01@c02.png,4,2,@1000.000@5000.000@grid0@z16@r00@c02.png,0.6385586857795715,False,3000.0,5000.0,1000.0,5000.0
27,@3000.000@5000.000@synthetic_query@z16@r01@c02.png,5,652,@4000.000@6000.000@grid1@z16@r01@c02.png,0.6585904359817505,True,3000.0,5000.0,4000.0,6000.0
28,@3000.000@7000.000@synthetic_query@z16@r01@c03.png,1,627,@2000.000@6000.000@grid1@z16@r00@c02.png,0.359292209148407,True,3000.0,7000.0,2000.0,6000.0
28,@3000.000@7000.000@synthetic_query@z16@r01@c03.png,2,27,@3000.000@5000.000@grid0@z16@r01@c02.png,0.3987105190753937,False,3000.0,7000.0,3000.0,5000.0
28,@3000.000@7000.000@synthetic_query@z16@r01@c03.png,3,28,@3000.000@7000.000@grid0@z16@r01@c03.png,0.49930986762046814,True,3000.0,7000.0,3000.0,7000.0
28,@3000.000@7000.000@synthetic_query@z16@r01@c03.png,4,2,@1000.000@5000.000@grid0@z16@r00@c02.png,0.545348048210144,False,3000.0,7000.0,1000.0,5000.0
28,@3000.000@7000.000@synthetic_query@z16@r01@c03.png,5,154,@13000.000@9000.000@grid0@z16@r06@c04.png,0.5459203720092773,False,3000.0,7000.0,13000.0,9000.0
29,@3000.000@9000.000@synthetic_query@z16@r01@c04.png,1,627,@2000.000@6000.000@grid1@z16@r00@c02.png,0.33883190155029297,False,3000.0,9000.0,2000.0,6000.0
29,@3000.000@9000.000@synthetic_query@z16@r01@c04.png,2,27,@3000.000@5000.000@grid0@z16@r01@c02.png,0.3622663617134094,False,3000.0,9000.0,3000.0,5000.0
29,@3000.000@9000.000@synthetic_query@z16@r01@c04.png,3,28,@3000.000@7000.000@grid0@z16@r01@c03.png,0.4337180554866791,False,3000.0,9000.0,3000.0,7000.0
29,@3000.000@9000.000@synthetic_query@z16@r01@c04.png,4,652,@4000.000@6000.000@grid1@z16@r01@c02.png,0.5086328387260437,False,3000.0,9000.0,4000.0,6000.0
29,@3000.000@9000.000@synthetic_query@z16@r01@c04.png,5,2,@1000.000@5000.000@grid0@z16@r00@c02.png,0.5230802893638611,False,3000.0,9000.0,1000.0,5000.0
30,@3000.000@11000.000@synthetic_query@z16@r01@c05.png,1,30,@3000.000@11000.000@grid0@z16@r01@c05.png,0.2516947090625763,True,3000.0,11000.0,3000.0,11000.0
